,Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
0,2023-05-10 09:00:00+02:00,164.94000244140625,164.94000244140625,164.5,164.5,0,0.0,0.0
1,2023-05-10 09:01:00+02:00,164.52000427246094,164.67999267578125,164.05999755859375,164.67999267578125,2248,0.0,0.0
2,2023-05-10 09:02:00+02:00,164.74000549316406,164.89999389648438,164.72000122070312,164.72000122070312,714,0.0,0.0
3,2023-05-10 09:03:00+02:00,164.9199981689453,165.55999755859375,164.9199981689453,165.55999755859375,1347,0.0,0.0
4,2023-05-10 09:04:00+02:00,165.72000122070312,166.05999755859375,165.17999267578125,165.36000061035156,2455,0.0,0.0
5,2023-05-10 09:05:00+02:00,165.25999450683594,165.36000061035156,164.77999877929688,165.17999267578125,992,0.0,0.0
6,2023-05-10 09:06:00+02:00,165.17999267578125,165.17999267578125,165.17999267578125,165.17999267578125,17,0.0,0.0
7,2023-05-10 09:07:00+02:00,165.13999938964844,165.13999938964844,164.89999389648438,164.89999389648438,116,0.0,0.0
8,2023-05-10 09:08:00+02:00,164.89999389648438,164.89999389648438,164.89999389648438,164.89999389648438,38,0.0,0.0
9,2023-05-10 09:09:00+02:00,164.89999389648438,165.10000610351562,164.8800048828125,165.10000610351562,320,0.0,0.0
10,2023-05-10 09:10:00+02:00,165.0399932861328,165.5,164.94000244140625,165.44000244140625,975,0.0,0.0
11,2023-05-10 09:11:00+02:00,165.52000427246094,165.77999877929688,165.4199981689453,165.67999267578125,868,0.0,0.0
12,2023-05-10 09:12:00+02:00,165.66000366210938,165.66000366210938,164.63999938964844,164.63999938964844,2456,0.0,0.0
13,2023-05-10 09:13:00+02:00,164.47999572753906,164.6199951171875,164.47999572753906,164.60000610351562,194,0.0,0.0
14,2023-05-10 09:14:00+02:00,164.66000366210938,164.89999389648438,164.66000366210938,164.8800048828125,163,0.0,0.0
15,2023-05-10 09:15:00+02:00,164.8800048828125,164.8800048828125,164.77999877929688,164.8000030517578,46,0.0,0.0
16,2023-05-10 09:16:00+02:00,164.77999877929688,164.77999877929688,164.77999877929688,164.77999877929688,0,0.0,0.0
17,2023-05-10 09:17:00+02:00,164.8800048828125,164.8800048828125,164.8800048828125,164.8800048828125,21862,0.0,0.0
18,2023-05-10 09:18:00+02:00,164.8800048828125,164.8800048828125,164.5399932861328,164.55999755859375,1282,0.0,0.0
19,2023-05-10 09:19:00+02:00,164.66000366210938,164.72000122070312,164.4600067138672,164.72000122070312,2366,0.0,0.0
20,2023-05-10 09:20:00+02:00,164.74000549316406,164.8000030517578,164.66000366210938,164.8000030517578,426,0.0,0.0
21,2023-05-10 09:21:00+02:00,164.75999450683594,164.75999450683594,164.6199951171875,164.6199951171875,338,0.0,0.0
22,2023-05-10 09:22:00+02:00,164.5,164.55999755859375,164.5,164.55999755859375,118,0.0,0.0
23,2023-05-10 09:23:00+02:00,164.5800018310547,164.5800018310547,164.55999755859375,164.5800018310547,98,0.0,0.0
24,2023-05-10 09:24:00+02:00,164.44000244140625,164.52000427246094,164.44000244140625,164.52000427246094,95,0.0,0.0
25,2023-05-10 09:25:00+02:00,164.4199981689453,164.47999572753906,164.39999389648438,164.4600067138672,359,0.0,0.0
26,2023-05-10 09:26:00+02:00,164.52000427246094,164.63999938964844,164.52000427246094,164.60000610351562,203,0.0,0.0
27,2023-05-10 09:27:00+02:00,164.5,164.52000427246094,164.3800048828125,164.4600067138672,199,0.0,0.0
28,2023-05-10 09:28:00+02:00,164.52000427246094,164.5800018310547,164.52000427246094,164.5800018310547,275,0.0,0.0
29,2023-05-10 09:29:00+02:00,164.5800018310547,164.74000549316406,164.5800018310547,164.67999267578125,641,0.0,0.0
30,2023-05-10 09:30:00+02:00,164.6999969482422,164.6999969482422,164.60000610351562,164.6199951171875,533,0.0,0.0
31,2023-05-10 09:31:00+02:00,164.63999938964844,164.66000366210938,164.6199951171875,164.6199951171875,365,0.0,0.0
32,2023-05-10 09:32:00+02:00,164.6199951171875,164.6199951171875,164.4600067138672,164.4600067138672,166,0.0,0.0
33,2023-05-10 09:33:00+02:00,164.47999572753906,164.47999572753906,164.4199981689453,164.4199981689453,579,0.0,0.0
34,2023-05-10 09:34:00+02:00,164.4199981689453,164.44000244140625,164.4199981689453,164.44000244140625,76,0.0,0.0
35,2023-05-10 09:35:00+02:00,164.47999572753906,164.47999572753906,164.47999572753906,164.47999572753906,41,0.0,0.0
36,2023-05-10 09:36:00+02:00,164.5399932861328,164.5800018310547,164.5,164.5800018310547,386,0.0,0.0
37,2023-05-10 09:37:00+02:00,164.63999938964844,164.72000122070312,164.63999938964844,164.67999267578125,787,0.0,0.0
38,2023-05-10 09:38:00+02:00,164.5800018310547,164.6999969482422,164.5800018310547,164.67999267578125,501,0.0,0.0
39,2023-05-10 09:39:00+02:00,164.55999755859375,164.55999755859375,164.5399932861328,164.55999755859375,66,0.0,0.0
40,2023-05-10 09:40:00+02:00,164.72000122070312,164.8000030517578,164.72000122070312,164.8000030517578,248,0.0,0.0
41,2023-05-10 09:41:00+02:00,164.83999633789062,164.83999633789062,164.83999633789062,164.83999633789062,91,0.0,0.0
42,2023-05-10 09:43:00+02:00,164.60000610351562,164.60000610351562,164.60000610351562,164.60000610351562,23,0.0,0.0
43,2023-05-10 09:44:00+02:00,164.74000549316406,164.74000549316406,164.67999267578125,164.67999267578125,278,0.0,0.0
44,2023-05-10 09:45:00+02:00,164.66000366210938,164.66000366210938,164.47999572753906,164.5,160,0.0,0.0
45,2023-05-10 09:46:00+02:00,164.52000427246094,164.55999755859375,164.52000427246094,164.55999755859375,110,0.0,0.0
46,2023-05-10 09:47:00+02:00,164.5399932861328,164.60000610351562,164.5399932861328,164.55999755859375,165,0.0,0.0
47,2023-05-10 09:48:00+02:00,164.55999755859375,164.55999755859375,164.55999755859375,164.55999755859375,54,0.0,0.0
48,2023-05-10 09:49:00+02:00,164.4600067138672,164.4600067138672,164.44000244140625,164.4600067138672,282,0.0,0.0
49,2023-05-10 09:50:00+02:00,164.5,164.55999755859375,164.39999389648438,164.55999755859375,137,0.0,0.0
50,2023-05-10 09:51:00+02:00,164.60000610351562,164.60000610351562,164.60000610351562,164.60000610351562,147,0.0,0.0
51,2023-05-10 09:52:00+02:00,164.5399932861328,164.5399932861328,164.39999389648438,164.39999389648438,95,0.0,0.0
52,2023-05-10 09:53:00+02:00,164.39999389648438,164.39999389648438,164.39999389648438,164.39999389648438,25,0.0,0.0
53,2023-05-10 09:55:00+02:00,164.44000244140625,164.5,164.3800048828125,164.3800048828125,258,0.0,0.0
54,2023-05-10 09:56:00+02:00,164.33999633789062,164.33999633789062,164.22000122070312,164.22000122070312,181,0.0,0.0
55,2023-05-10 09:57:00+02:00,164.02000427246094,164.0800018310547,164.02000427246094,164.02000427246094,2702,0.0,0.0
56,2023-05-10 09:58:00+02:00,164.05999755859375,164.05999755859375,163.83999633789062,163.89999389648438,945,0.0,0.0
57,2023-05-10 10:00:00+02:00,163.94000244140625,163.94000244140625,163.86000061035156,163.8800048828125,388,0.0,0.0
58,2023-05-10 10:01:00+02:00,163.8800048828125,164.0,163.8800048828125,163.9600067138672,471,0.0,0.0
59,2023-05-10 10:02:00+02:00,164.13999938964844,164.1999969482422,164.13999938964844,164.1999969482422,52,0.0,0.0
60,2023-05-10 10:03:00+02:00,164.22000122070312,164.22000122070312,164.1999969482422,164.1999969482422,35,0.0,0.0
61,2023-05-10 10:04:00+02:00,164.13999938964844,164.13999938964844,164.05999755859375,164.05999755859375,66,0.0,0.0
62,2023-05-10 10:05:00+02:00,163.97999572753906,164.02000427246094,163.97999572753906,164.02000427246094,131,0.0,0.0
63,2023-05-10 10:06:00+02:00,164.13999938964844,164.24000549316406,164.13999938964844,164.24000549316406,76,0.0,0.0
64,2023-05-10 10:07:00+02:00,164.22000122070312,164.24000549316406,164.1199951171875,164.13999938964844,269,0.0,0.0
65,2023-05-10 10:08:00+02:00,164.10000610351562,164.27999877929688,164.0800018310547,164.27999877929688,281,0.0,0.0
66,2023-05-10 10:09:00+02:00,164.17999267578125,164.17999267578125,164.17999267578125,164.17999267578125,28,0.0,0.0
67,2023-05-10 10:10:00+02:00,164.39999389648438,164.4199981689453,164.39999389648438,164.4199981689453,16,0.0,0.0
68,2023-05-10 10:11:00+02:00,164.52000427246094,164.52000427246094,164.3000030517578,164.3000030517578,545,0.0,0.0
69,2023-05-10 10:12:00+02:00,164.22000122070312,164.22000122070312,164.1999969482422,164.1999969482422,55,0.0,0.0
70,2023-05-10 10:13:00+02:00,164.25999450683594,164.25999450683594,164.10000610351562,164.13999938964844,1304,0.0,0.0
71,2023-05-10 10:14:00+02:00,164.1199951171875,164.1199951171875,164.0,164.0,497,0.0,0.0
72,2023-05-10 10:15:00+02:00,164.05999755859375,164.1199951171875,164.05999755859375,164.10000610351562,213,0.0,0.0
73,2023-05-10 10:16:00+02:00,164.16000366210938,164.25999450683594,164.16000366210938,164.1999969482422,162,0.0,0.0
74,2023-05-10 10:17:00+02:00,164.17999267578125,164.17999267578125,164.0800018310547,164.0800018310547,88,0.0,0.0
75,2023-05-10 10:18:00+02:00,164.0800018310547,164.10000610351562,164.0800018310547,164.10000610351562,5,0.0,0.0
76,2023-05-10 10:19:00+02:00,164.05999755859375,164.0800018310547,164.05999755859375,164.0800018310547,68,0.0,0.0
77,2023-05-10 10:20:00+02:00,164.1199951171875,164.13999938964844,164.10000610351562,164.1199951171875,127,0.0,0.0
78,2023-05-10 10:21:00+02:00,164.25999450683594,164.3000030517578,164.25999450683594,164.3000030517578,90,0.0,0.0
79,2023-05-10 10:22:00+02:00,164.36000061035156,164.36000061035156,164.36000061035156,164.36000061035156,12,0.0,0.0
80,2023-05-10 10:23:00+02:00,164.36000061035156,164.36000061035156,164.25999450683594,164.25999450683594,122,0.0,0.0
81,2023-05-10 10:24:00+02:00,164.1999969482422,164.24000549316406,164.1999969482422,164.24000549316406,174,0.0,0.0
82,2023-05-10 10:25:00+02:00,164.16000366210938,164.16000366210938,164.1199951171875,164.16000366210938,278,0.0,0.0
83,2023-05-10 10:26:00+02:00,164.27999877929688,164.32000732421875,164.27999877929688,164.32000732421875,111,0.0,0.0
84,2023-05-10 10:27:00+02:00,164.36000061035156,164.36000061035156,164.33999633789062,164.33999633789062,79,0.0,0.0
85,2023-05-10 10:29:00+02:00,164.25999450683594,164.3800048828125,164.25999450683594,164.3800048828125,177,0.0,0.0
86,2023-05-10 10:30:00+02:00,164.39999389648438,164.39999389648438,164.3800048828125,164.3800048828125,74,0.0,0.0
87,2023-05-10 10:31:00+02:00,164.4199981689453,164.44000244140625,164.4199981689453,164.4199981689453,73,0.0,0.0
88,2023-05-10 10:32:00+02:00,164.44000244140625,164.44000244140625,164.39999389648438,164.39999389648438,909,0.0,0.0
89,2023-05-10 10:33:00+02:00,164.4199981689453,164.4199981689453,164.4199981689453,164.4199981689453,19,0.0,0.0
90,2023-05-10 10:34:00+02:00,164.44000244140625,164.47999572753906,164.44000244140625,164.4600067138672,157,0.0,0.0
91,2023-05-10 10:35:00+02:00,164.4199981689453,164.4199981689453,164.3800048828125,164.3800048828125,75,0.0,0.0
92,2023-05-10 10:36:00+02:00,164.44000244140625,164.44000244140625,164.44000244140625,164.44000244140625,64,0.0,0.0
93,2023-05-10 10:37:00+02:00,164.4199981689453,164.4199981689453,164.36000061035156,164.36000061035156,398,0.0,0.0
94,2023-05-10 10:38:00+02:00,164.32000732421875,164.32000732421875,164.32000732421875,164.32000732421875,21,0.0,0.0
95,2023-05-10 10:39:00+02:00,164.33999633789062,164.39999389648438,164.33999633789062,164.39999389648438,100,0.0,0.0
96,2023-05-10 10:40:00+02:00,164.36000061035156,164.36000061035156,164.36000061035156,164.36000061035156,60,0.0,0.0
97,2023-05-10 10:41:00+02:00,164.3800048828125,164.3800048828125,164.27999877929688,164.33999633789062,177,0.0,0.0
98,2023-05-10 10:42:00+02:00,164.32000732421875,164.32000732421875,164.32000732421875,164.32000732421875,124,0.0,0.0
99,2023-05-10 10:44:00+02:00,164.25999450683594,164.25999450683594,164.24000549316406,164.25999450683594,247,0.0,0.0
100,2023-05-10 10:45:00+02:00,164.22000122070312,164.25999450683594,164.22000122070312,164.25999450683594,73,0.0,0.0
101,2023-05-10 10:46:00+02:00,164.36000061035156,164.36000061035156,164.33999633789062,164.33999633789062,114,0.0,0.0
102,2023-05-10 10:47:00+02:00,164.25999450683594,164.25999450683594,164.25999450683594,164.25999450683594,12,0.0,0.0
103,2023-05-10 10:48:00+02:00,164.25999450683594,164.27999877929688,164.25999450683594,164.27999877929688,193,0.0,0.0
104,2023-05-10 10:49:00+02:00,164.27999877929688,164.27999877929688,164.27999877929688,164.27999877929688,64,0.0,0.0
105,2023-05-10 10:51:00+02:00,164.22000122070312,164.22000122070312,164.0800018310547,164.0800018310547,266,0.0,0.0
106,2023-05-10 10:52:00+02:00,164.05999755859375,164.05999755859375,164.05999755859375,164.05999755859375,121,0.0,0.0
107,2023-05-10 10:54:00+02:00,163.9600067138672,163.9600067138672,163.83999633789062,163.86000061035156,778,0.0,0.0
108,2023-05-10 10:55:00+02:00,164.0,164.0,163.97999572753906,163.97999572753906,18,0.0,0.0
109,2023-05-10 10:56:00+02:00,164.0,164.0,164.0,164.0,64,0.0,0.0
110,2023-05-10 10:57:00+02:00,163.94000244140625,163.94000244140625,163.89999389648438,163.89999389648438,13,0.0,0.0
111,2023-05-10 10:58:00+02:00,163.89999389648438,163.9199981689453,163.89999389648438,163.9199981689453,330,0.0,0.0
112,2023-05-10 10:59:00+02:00,163.89999389648438,163.89999389648438,163.89999389648438,163.89999389648438,102,0.0,0.0
113,2023-05-10 11:00:00+02:00,163.86000061035156,163.97999572753906,163.86000061035156,163.97999572753906,131,0.0,0.0
114,2023-05-10 11:01:00+02:00,164.02000427246094,164.02000427246094,163.97999572753906,163.97999572753906,128,0.0,0.0
115,2023-05-10 11:02:00+02:00,163.9600067138672,163.9600067138672,163.9199981689453,163.9199981689453,26,0.0,0.0
116,2023-05-10 11:03:00+02:00,164.0,164.0,164.0,164.0,114,0.0,0.0
117,2023-05-10 11:04:00+02:00,164.0399932861328,164.0399932861328,163.97999572753906,164.0,250,0.0,0.0
118,2023-05-10 11:05:00+02:00,163.9600067138672,163.9600067138672,163.8800048828125,163.9600067138672,486,0.0,0.0
119,2023-05-10 11:06:00+02:00,164.0,164.0399932861328,163.9600067138672,164.02000427246094,969,0.0,0.0
120,2023-05-10 11:07:00+02:00,164.0399932861328,164.0399932861328,164.0,164.0,303,0.0,0.0
121,2023-05-10 11:08:00+02:00,163.9600067138672,164.05999755859375,163.9600067138672,164.02000427246094,694,0.0,0.0
122,2023-05-10 11:09:00+02:00,163.97999572753906,164.0,163.89999389648438,163.89999389648438,145,0.0,0.0
123,2023-05-10 11:10:00+02:00,163.89999389648438,163.94000244140625,163.89999389648438,163.94000244140625,195,0.0,0.0
124,2023-05-10 11:11:00+02:00,163.9600067138672,164.02000427246094,163.9600067138672,163.97999572753906,444,0.0,0.0
125,2023-05-10 11:12:00+02:00,163.97999572753906,163.97999572753906,163.97999572753906,163.97999572753906,80,0.0,0.0
126,2023-05-10 11:13:00+02:00,163.9199981689453,163.9199981689453,163.9199981689453,163.9199981689453,143,0.0,0.0
127,2023-05-10 11:14:00+02:00,163.9199981689453,163.9199981689453,163.9199981689453,163.9199981689453,15,0.0,0.0
128,2023-05-10 11:15:00+02:00,163.89999389648438,164.0,163.89999389648438,164.0,113,0.0,0.0
129,2023-05-10 11:16:00+02:00,164.0399932861328,164.0399932861328,163.9600067138672,163.9600067138672,191,0.0,0.0
130,2023-05-10 11:17:00+02:00,163.9199981689453,163.9199981689453,163.9199981689453,163.9199981689453,164,0.0,0.0
131,2023-05-10 11:18:00+02:00,163.9199981689453,163.9199981689453,163.8800048828125,163.8800048828125,14,0.0,0.0
